issuekey,title,description,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
FCREPO-2058,remove compile-time dependencies on logback logger,The fcrepo-camel-toolbox has a compile-time dependency on logback. This should be scoped to test and all logback.xml configurations should be removed from the various ./src/main/resources files.,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2059,RdfSource objects should describe themselves,"As discussed in https://wiki.duraspace.org/display/FF/2016-06-02+-+Fedora+Tech+Meeting, {{RdfSource}} objects should be able to describe themselves. This involves moving the {{getDescription}} method to the FedoraResource interface.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2060,java.nio.charset.MalformedInputException,"Using the modeshape5 branch, when ingesting a large object with 1000+ files, I am seeing an exception on the 299th file:     Error: STATUS: 500 org.modeshape.persistence.relational.RelationalProviderException: java.nio.charset.MalformedInputException: Input length = 1    org.modeshape.persistence.relational.DefaultStatements.readDocument(DefaultStatements.java:192)    org.modeshape.persistence.relational.DefaultStatements.getById(DefaultStatements.java:109)    org.modeshape.persistence.relational.RelationalDb.lambda$get$9(RelationalDb.java:148)    org.modeshape.persistence.relational.RelationalDb.runWithConnection(RelationalDb.java:358)    org.modeshape.persistence.relational.RelationalDb.get(RelationalDb.java:148)    org.modeshape.schematic.SchematicDb.getEntry(SchematicDb.java:154)    org.modeshape.jcr.cache.document.LocalDocumentStore.get(LocalDocumentStore.java:87)    org.modeshape.jcr.cache.document.WorkspaceCache.documentFor(WorkspaceCache.java:184)    org.modeshape.jcr.cache.document.WorkspaceCache.documentFor(WorkspaceCache.java:203)    org.modeshape.jcr.cache.document.WorkspaceCache.getNode(WorkspaceCache.ja...    When trying to access the object afterwards, I see the same error (stacktrace attached).    I tried skipping the first 295 files and that file ingests without problem and the ingest continues, and I get the same error on the 299th file that is processed.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2061,Add ssl authentication capability to the fcrepo-indexing-solr,The fcrepo-indexing-solr camel route currently can not talk to solr servers that require ssl client authentication. Add the ssl client authentication capability to fcrepo-indexing-solr module.,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2064,Consistent logging in JAXRS exception mappers,"Implementations of javax.ws.rs.ext.ExceptionMapper in org.fcrepo.http.commons.exceptionhandlers need to have consistent approaches to logging, and must have a way to configure logging of stacktraces for the mapped exceptions. The unavailability of the stacktraces is an impediment to debugging.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2065,DelegateHeaderPrincipalProvider passes on-behalf-of header in FEDORA_ALL_PRINCIPALS,"Scenario: both normal users (as configured in tomcat) and impersonated users (via admin account and on-behalf-of header) access the repository.    If admin user calls fedora with on-behalf-of header, all works as expected. If non-admin user calls fedora and adds on-behalf-of header, the contents of header gets propagated to FEDORA_ALL_PRINCIPALS - this is done in HttpHeaderPrincipalProvider.getPrincipals() as DelegateHeaderPrincipalProvider is a subclass of HttpHeader...",f4-auth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2066,Update source code license header,"Update the source code license header so that the header references the Apache 2.0 license in each file, and references a single notice file that gets updated on a yearly basis. That way we need only update a single file with the copyright year(s) yearly.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2067,HTML UI - Error on HEAD requests,"This task is to replicate and resolve the issue identified by the test steps detailed in the following comments:  https://jira.duraspace.org/browse/FCREPO-2055?focusedCommentId=50536&page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#comment-50536    Under certain circumstances, the HTML UI responds with: ""SyntaxError: Unexpected end of JSON input"" when browsing through HTML resources.    The issue appears to be related to the fact that HEAD operations respond with application/ld+json that is unparseable... which is not surprising, since HEAD should have an empty body.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2068,update projects to use the latest fcrepo-java-client,This is a ticket to update to the latest version of fcrepo-java-client,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2069,Error restoring backup of a 4.5.1 repository into Modeshape 5 branch,"When restoring a backup from a 4.5.1 repository, I often see this error and the restore fails:    ERROR 08:42:50.311 (FedoraRepositoryRestore) Problems restoring up the repository:  java.sql.BatchUpdateException: Batch entry 615 INSERT INTO MODESHAPE_REPOSITORY (ID, CONTENT) VALUES ('87a0a8c317f1e7jcr:system/mode:metadata', ?) was aborted.  Call getNextException to see the cause.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2070,Use linked data backend for fcrepo-transform,"Marmotta offers a Linked Data -aware backend to support LDPath that is very much more powerful than the simpler Jena Model-based backend fcrepo-transform now uses, without being significantly more difficult to deploy or use. We should switch to using it.",f4-transform,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FCREPO-2071,Update fcrepo-camel to handle new event serialization,fcrepo-camel should be adjusted to handle the new message serialization from FCREPO-1960,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2073,build-tools: Update core and exts projects,This task is to update fcrepo4 core and exts projects to the latest release of fcrepo-build-tools:  https://github.com/fcrepo4/fcrepo-build-tools/releases/tag/fcrepo-build-tools-4.4.2  ...which first must be released.    Related ticket: https://jira.duraspace.org/browse/FCREPO-2066,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2074,Deleting versioned resource does not delete all version information,"When deleting a versioned object, it appears that not all of the version information for the object is deleted.  This poses a problem for us when the deleted versioned object contained a reference to another object because now we cannot delete the referenced object.  This seems like a bug?    Here is the scenario.  - Create two objects A and B.  - Give object B a relationship (e.g., isMemberOfCollection) to object A.  - Create a version of object B.  - Delete object B.  - Attempt to delete object A fails with the following error message:   javax.jcr.nodetype.ConstraintViolationException: The property '/jcr:system/jcr:versionStorage/af/f8/65/aff8653c5b09eb3fdfb3044ef04f315c3d2dc012/1.0/jcr:frozenNode/ns009:isMemberOfCollection_ref' is protected and cannot be removed.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2075,Fedora does not warn that non-SHA1 checksums are ignored,Any user-provided digest algorithms that are not supported by Fedora should respond with a 400 status or some other indicator to the client that the digest can not be used.    Example below:  ,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2079,fcrepo-camel-toolbox: fcrepo-serialization unit tests not running,The junit tests for the fcrepo-serialization module are not setup correctly and therefore not running during a `mvn install`,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2080,Modify UI javascript to disable Add button upon pressing it,"When files are uploaded via the HTML UI, it is possible to click the Add button twice, triggering duplicate files. Some simple javascript should address this.    Related to FCREPO-2055",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2081,Update use of javascript in the HTML-UI,"The javascript in fcrepo-http-api depends on jQuery, but there is no need for this dependency. All of the code could be written with native JS methods.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2083,Static resources in fcrepo-webapp don't use ETags,The static resources in fcrepo-webapp do not respond to ETag-related headers. A simple servlet filter should fix this.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2084,All static resources should be in /static directory for fcrepo-webapp,"Static image assets in fcrepo-webapp are located outside of the /static directory, which means they will not have ETag filtering enabled.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2085,/fcrepo landing page text could be clarified,The text on the index.html page is a little smug. It could be cleaned up.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2087,support https connections for fcrepo-indexing-triplestore,The fcrepo-indexing-triplestore (and fcrepo-audit-triplestore) do not support the use of SSL connections to the remote triplestore. This ticket will track supporting this.,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2088,Move use of fcrepo-camel into a shared OSGi service in fcrepo-camel-toolbox,"Every fcrepo-camel component in fcrepo-camel-toolbox is configured separately, which leads to a lot of duplication of configuration. By converting the use of fcrepo-camel from a bean to an OSGi service, that configuration will all be centralized.",f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2089,Some unused classes can be removed,Some classes related (I think) to the removed /fcr:nodetypes endpoint can be removed as they are no longer used.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2090,Cannot delete non-string literals via sparql-update with literal matchers,"With Sparql-Update, it is currently possible to delete Literals with variables:    DELETE WHERE {    <> test:foo ?obj;  }    It is also possible to delete string Literals (with and without Language tags):    DELETE WHERE {    <> test:foo ""Bar""  }    and     DELETE WHERE {    <> test:foo ""Baz""@en  }    But, if the literal is not a string, it is no longer possible:    INSERT { <> test:foo 42 } WHERE {}    Now the integer ""42"" is part of the object    DELETE WHERE { <> test:foo 42 }    The integer ""42"" is still part of the object. This applies to all non-string literals.  ",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2091,increment version numbers to 4.7.0-SNAPSHOT,The version numbers on master should be incremented to 4.7.0-SNAPSHOT immediately to make it possible to continue development work on master while the 4.6.0 release is being prepared.    This applies to:  fcrepo4  fcrepo-module-auth-rbacl  fcrepo-module-auth-xacml  fcrepo-module-auth-webac  fcrepo-mint  fcrepo-transform  fcrepo-audit  fcrepo-webapp-plus  ,"f4-audit,f4-auth,f4-core,f4-transform,f4-webapp-plus",1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FCREPO-2092,ldp:isMemberOfRelation does not find reference property,"This task is to resolve the situation when an IndirectContainer uses the inverted pattern of ""ldp:isMemberOfRelation"" to establish a relationship between an indirect resource and a membership resource.    The issue is demonstrated by the following script:  https://gist.github.com/awoods/2f790d6b0e089ef04a352d87dfd7cc3c    ..replacing line:22 ""MAX=10000"" with a smaller number, like ""MAX=5"".  https://gist.github.com/awoods/2f790d6b0e089ef04a352d87dfd7cc3c#file-10k-membersof-sh-L22  ",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2093,RDF documents persisted as binaries result in an exception,"Creating a binary resource containing an RDF document can be achieved as follows:    curl -X POST --data-binary ""@ore.rdf"" -H ""Content-Type: application/rdf+xml"" -H ""Slug: ore.rdf"" -H ""Content-Disposition: attachment; filename=\""ore.rdf\"""" http://localhost:8080/rest    This creates a binary resource with mime type of application/rdf+xml as expected.  Retrieving its contents via GET results in an exception, however (stack trace attached).     The problem is that ContentExposingResource is treating the binary content in a non-opaque fashion.  It appears to be parsing its contents as RDF, adding  (server-managed) triples from the associated object, and returning the union graph.  An exception is thrown at some point during this process.    A possible solution is to simply treat all binary resources opaquely as bytes, eliminating the exception for RDF.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2094,Binary properties are duplicated in UI,"For all binary resources created by fcrepo-4.5.1 and above, the UI page for the fcr:metadata resource has two identical sections ""Properties"" and ""Content Properties"" that each list the same set of properties    For all binary resources created with fcrepo-4.5.0 and below (even if viewed through a newer fedora instance, e.g. adding a binary with fcrepo-4.5.0, then upgrading to 4.5.1 and viewing the binary), the UI page for fcr:metadata displays only one ""Properties"" section.    There is no discernable difference between the RDF of resources that display the peoperties duplication vs those that do not.    For example, if a 4.6.0-RC2 repository has two binary resources, one created originally by fcrepo-4.5.0, and one created by 4.6.0; the UI for the fcr:metadata resource created by 4.5.0 will be correct, while the UI for the fcr:metadata resource created by 4.6.0-RC2 will show duplication.  Examining the fcr:metadata RDF for each resource shows no difference other than the obvious differences in timestamps and URIs.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2095,Revisit API for creating binary resources,"Currently, an LDP-NR is created whenever:  a) content-type of a POST or PUT request is not RDF  or  b) Content-Disposition: attachment header is present    At present, this is not codified in the specification draft doc:  https://docs.google.com/document/d/1ad3MhTQWGof0IJ03yY5jVofCK8uO9yPKMVXVYq7a44o/edit#    The LDP spec is fairly silent about when a repository should create an LDP-NR.  This ticket is to see if there is a better way (possibly leveraging LDP headers) to explicitly convey a client's intent that a given resource should be created as a LDP-NR, and incorporate the conclusion into the spec draft.    A case to consider is persisting an arbitrary RDF document (e.g. an owl document, RDF-based dataset, etc) as a binary resource in Fedora with an rdf media type.  This case precludes (a) from the above techniques for specifying binary resource creation.    See discussion in https://github.com/fcrepo4/fcrepo4/pull/1081",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2096,WebAC debug output includes entire JCR node content,"When DEBUG output is turned on, the entire JCR node is output to the console. This seems unnecessary. For example:    DEBUG 21:35:56.147 (LinkHeaderProvider) Adding WebAC Link Header for Resource: /test {jcr:lastModifiedBy=fedoraAdmin, jcr:uuid=941be92f-92e3-4813-b4c1-977a237253cd, dcterms:genre=[http://vocab.getty.edu/aat/300026646^^URI], dcterms:spatial=[http://sws.geonames.org/4929022^^URI], dcterms:creator=[http://id.loc.gov/authorities/names/n79109792^^URI], jcr:createdBy=bypassAdmin, jcr:primaryType=nt:folder, jcr:created=2016-07-29T11:11:43.009-04:00, fedora:lastModified=2016-07-30T21:28:05.749-04:00, jcr:mixinTypes=[fedora:Container,fedora:Resource], jcr:lastModified=2016-07-30T21:28:05.765-04:00, rdfs:label=[Test]}  ",f4-auth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2097,Ontology document doesn't return a Content-Type header,"The Fedora ontology is available online, but LDP clients have a hard time parsing it since it doesn't include a Content-Type header. It really MUST return a Content-Type header. I see that most other ontologies will redirect clients to a URL with a .rdf extension.    For example:    $ curl -i http://fedora.info/definitions/v4/2016/03/01/repository    HTTP/1.1 200 OK  Date: Sun, 31 Jul 2016 13:09:56 GMT  Server: Apache  Last-Modified: Mon, 02 May 2016 15:50:16 GMT  ETag: ""621a-531ddf2e5c191""  Accept-Ranges: bytes  Content-Length: 25114  ",f4-ontology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2098,If-Match headers not properly evaluated for LDP-RSs,The If-Match header is not properly evaluated for LDP-RSs when modifying existing resources (i.e. via PATCH). This appears to be related to the Strong/Weak ETag issue addressed with FCREPO-1754.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2099,Add support for gzip compression of resources,"Many web servers support gzip compression of resources via the header: Accept-Encoding: gzip, deflate    This is a ticket to track the implementation of this, either via a container-level configuration recipe or by implementing a Jersey filter: https://jersey.java.net/documentation/latest/filters-and-interceptors.html",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2100,fcrepo4-vagrant: README troubleshooting recent Vagrant version,This task is to update the fcrepo4-vagrant README with troubleshooting issues encountered while trying to start the VM with an older version of Vagrant.,f4-vagrant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FCREPO-2101,fcrepo4-vagrant: remove unused variables,"This task is to remove the unused variables relating to Fuseki, Solr, and Karaf from '/install_scripts/config'.",f4-vagrant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FCREPO-2102,ActiveMQ directory created during integration tests should be in ./target,An ActiveMQ directory is created in fcrepo-webapp-plus. This directory should be configured to go in ./target so that it is cleaned up between builds.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2105,Retrieving the description of an object with many reference properties is slow,"I have been testing the performance of Fedora objects that link to many other repository objects (for example a collection with many members, or a book that contains many pages).    I've written up some of my findings in the Fedora wiki[1].  But the TL;DR version is that it's reasonably fast for small numbers of members, but gets progressively slower for larger numbers of members.  And the move from LevelDB to a relational database for storing metadata looks like it's adding to this issue.  So a book with 500+ pages or a collection that contains thousands of objects slows down to 30+ seconds to read the RDF from Fedora.    I mostly wanted to let people know about this issue so it can be a factor in discussions about modeling, performance, etc.    -Esm     1. https://wiki.duraspace.org/display/FF/Real+World+Performance#RealWorldPerformance-many_members",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2106,deprecate fcrepo-transform,"The functionality of fcrepo-transform has been reimplemented in camel, and so the fcrepo-transform module should be deprecated and eventually removed from fcrepo4-exts.",f4-transform,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FCREPO-2107,Publish event type ontology,The event type ontology (used by the 4.6.0 release candidate) will need to be published. https://github.com/fcrepo4/fcrepo-event-ontology.    The cannonical URL for this is: http://fedora.info/definitions/v4/event,f4-ontology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2108,"Skolemize to hash-URIs, not /.well-known/genid/","Fedora should skolemize incoming bnodes to hash-URIs (with UUID fragments) on the base URI to which the request was addressed. It wouldn't be the practice shown in the RDF specs that we now do (with the ""/.well-known/genid/"" thing), but that advice doesn't consider our use case (an object repository). If we did that, we would strike out all the annoying lifecycle problems that we've encountered and let people use much simpler SPARQL Update against individual resources. And people who try to use bnodes would end up with what we would have told them to use: hash-URIs on the point of their graph of description.  ",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2109,Enable Inheritance of Logging Levels,"This task is to align the logging functionality with the documentation:  https://wiki.duraspace.org/display/FEDORA4x/Configuring+Logging+With+System+Properties    This ticket is complete when:  1. The default logging level is INFO  2. All logging can be changed by providing a value for the system property: -Dorg.fcrepo  3. Specific package loggers can be changed independently of 1 or 2 above.    Starting Fedora with the following logging settings should work as expected:  > mvn jetty:run -pl fcrepo-webapp/  ** log all packages at INFO    > mvn -Dfcrepo.log=DEBUG jetty:run -pl fcrepo-webapp/  ** log all packages at DEBUG    > mvn -Dfcrepo.log=DEBUG -Dfcrepo.log.jms=INFO jetty:run -pl fcrepo-webapp/  ** log all packages at DEBUG, except fcrepo.jms at INFO    > mvn -Dfcrepo.log=DEBUG -Dfcrepo.log.jms=INFO -Dfcrepo.log.kernel=INFO jetty:run -pl fcrepo-webapp/  ** log all packages at DEBUG, except fcrepo.jms and fcrepo.kernel at INFO  ",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2110,4.6.0-RC-4 WebAC Regression,The following steps come from the Fedora workshop exercises... and appears not to work in 4.6.0-RC-4.  Perform steps in slides 18 through 23: https://docs.google.com/presentation/d/1wbzi7d8xL_C_5jo_ZTykq3CswSfbaobLHgQacWGmNzA/edit?usp=sharing    The test that appears to fail now is:  curl -i -utestuser:password1 http://localhost:8080/fcrepo/rest/cover,f4-auth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2111,Refactor URI translator chain to allow use without Jcr Node,None,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2115,Updates to Containers with If-Match headers should fail,"Because we never emit strong ETags for Containers, and strong ETags are required for updates with an If-Match header, we should never accept updates to containers with an If-Match header.    Related to FCREPO-2098.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2116,Update vagrant for Fedora 4.7.0 ,"This task is to update the fcrepo4-vagrant configuration for the Fedora 4.7.0 release.  As a part of this task, the following PR should be tested and merged:  https://github.com/fcrepo4-exts/fcrepo4-vagrant/pull/53",f4-vagrant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FCREPO-2119,Make the LDCache backend pluggable,It would be convenient to make the LDCache backend pluggable as an OSGi service. This will also make testing considerably easier.,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2121,Make fcrepo-camel-toolbox compatible with Fedora 4.6.x,the messaging toolbox is not compatible with the messages emitted by Fedora 4.6.x. It should be adjusted so that it is.,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2122,LDP If-Match guidance is incompatible with the HTTP spec,"The LDP spec says we SHOULD use the If-Match header to make sure that updates do not overwrite updates made by other clients (See 4.2.4.5 https://www.w3.org/TR/ldp/#ldpr-resource).  However, the HTTP spec requires strong ETags for the If-Match header (See https://tools.ietf.org/html/rfc7232#section-2.3.2).  The variability of RDF serializations (triple order, node ids, different serialization formats, etc., etc.) prevents us from using strong ETags, so we cannot satisfy both requirements.  We recommend that the LDP spec should be changed to recommend using the If-Unmodified-Since header instead, which provides similar functionality but using a timestamp instead of an ETag.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2123,Tombstone serialization is stinky ,"When you retrieve an URI at which a tombstone is present, you get     Discovered tombstone resource at /foo {jcr:createdBy=bypassAdmin, jcr:primaryType=fedora:Tombstone, jcr:created=2016-08-24T14:24:58.099-04:00}    You get this even if you put an RDF mimetype into the Accept header of the request.  1) There should not be any JCR cruft in there.  2) There ought to be a real RDF response when one is asked for.    OR    We should just get rid of tombstones (I really think this is what we should do.)",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2124,Fixity service error in HTML UI,"To reproduce:  - In the HTML UI, create a Binary resource  - Navigate to the Binary resource and click on the ""Fixity"" button  ** Boom **  ERROR 19:03:40.176 (WildcardExceptionMapper) Exception intercepted by WildcardExceptionMapper: Object 'org.apache.jena.graph.Node_ANY' does not contain method createURI(java.lang.String) at /views/fcr-fixity.vsl[line 53, column 60]    This is likely due to the recent upgrade to Jena3",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2125,Remove dead HTML-UI code,"This task is to remove dead code in the HTML-UI, which will minimally include:  https://github.com/awoods/fcrepo4/blob/master/fcrepo-http-api/src/main/resources/views/common.vsl#L48-L52",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2127,Document how the Camel RDF Serializer exports content to disk,None,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2128,Review Camel RDF Serializer implementation,Can the code be repurposed (imported by a new client)? Can we copy the code? Or at least use it as documentation of the serialization format?,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2129,Create import-export github repository in the fcrepo4-labs organization,This should include a Hello World maven project with an executable jar file.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2130,Create skeletal import client utility,The import client should:    * Log resources that are imported  * Have tests that verify that resources are imported  ,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2131,Create skeletal export client utility,The export utility should:    * Log resources that are exported and their location on disk  * Include tests that demonstrate exporting various kinds of resources,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2132,Create a test plan,Create a test plan that details the testing (both automated and manual) that will verify that the import/export utilities work as expected and meet the requirements.    Working draft: https://docs.google.com/document/d/1WW0dU9LDWvnRPGbzKpIE-ODkGq39md17sKkWVXC0P8U/edit?usp=sharing    Test resources: https://drive.google.com/folderview?id=0B42p4oXygqHfS2J6MmRoNEQ4WEU&usp=sharing,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2133,Create sample test dataset,"Create a test dataset, including:    * Binaries larger than 4KB  * Metadata with objects that link to other objects  * Metadata that includes external content (see https://wiki.duraspace.org/display/FEDORA4x/External+Content )",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2134,Document sprint resources,"As part of or a subpage of https://wiki.duraspace.org/display/FF/Import+-+Export+Sprint+Meetings, create a section documenting the github repositories, JIRA issues, test dataset and other resources.",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2135,Create user documentation - README,Create basic user documentation for using the import/export utilities for the github README of the import/export github repository,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2136,Create Import/Export wiki documentation,"Create a wiki page documenting the Import/Export utilities, and linking to the github README for more information.",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2137,Create a basic executable jar for fcrepo-import-export,None,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2138,Create a basic CLI framework for fcrepo-import-export,None,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2139,Use Airline instead of Apache Commons CLI,Airline:    https://github.com/airlift/airline    would provide more clarity in less code for command-line parsing than Apache Commons CLI.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2140,Return to single-artifact builds for fcrepo-webapp,"Having multiple artifacts for ""one-click"" demo operation and deployment into servlet containers is unnecessary, confusing to users, and results in a needlessly complicated release process.    One artifact, both usable as an executable and deployable as a web app, should be created.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2141,Export: Don't export binaries if binary directory not configured,None,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2142,Export: Recurse over members of Containers,None,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2143,Document usage of the export tool.,Documentation should be added here:    https://wiki.duraspace.org/display/FEDORA4x/Import+and+Export+Tools    Minimally it should include commands to run the program and a brief explanation of the output and limitations.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2144,Document usage of the export/import tool.,Documentation should be added here:    https://wiki.duraspace.org/display/FEDORA4x/Import+and+Export+Tools    Minimally it should include commands to run the program and a brief explanation of the output and limitations. ,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2145,Document export/import package format.,Documentation should be added here:    https://wiki.duraspace.org/display/FEDORA4x/Import+and+Export+Tools    It should be sufficient that one could make sense of an export package or hand-craft an import package.  Feel free to use a child page if the details are lengthy.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
